dataset,model,alpha,seed,run_kind,subset_key,warmstart_points,iters_to_best_excl_warmstart,reached_best,best_value_run,best_value_dataset_col,file
P3HT_dataset,XGB,0.5,42,rand,P3HT_dataset_68__llm_expe_m68_seed42_7838a00d68,68,85,True,1243.67,1243.67,al_trajectory_data_all\P3HT_dataset\ML_random_matched_to_LLMsubsets\XGB__P3HT_dataset__a0p5__seed42__rand__P3HT_dataset_68__llm_expe_m68_seed42_7838a00d68.csv
P3HT_dataset,XGB,1.0,38,rand,P3HT_dataset_47__llm_expe_m47_seed38_dd7d233eec,47,45,True,1089.12,1243.67,al_trajectory_data_all\P3HT_dataset\ML_random_matched_to_LLMsubsets\XGB__P3HT_dataset__a1__seed38__rand__P3HT_dataset_47__llm_expe_m47_seed38_dd7d233eec.csv
P3HT_dataset,XGB,1.0,38,rand,P3HT_dataset_55__llm_expe_m55_seed38_6cdc21ba14,55,44,True,1089.12,1243.67,al_trajectory_data_all\P3HT_dataset\ML_random_matched_to_LLMsubsets\XGB__P3HT_dataset__a1__seed38__rand__P3HT_dataset_55__llm_expe_m55_seed38_6cdc21ba14.csv
P3HT_dataset,XGB,1.0,39,rand,P3HT_dataset_27__llm_expe_m27_seed39_83c3f1d0ea,27,51,True,1243.67,1243.67,al_trajectory_data_all\P3HT_dataset\ML_random_matched_to_LLMsubsets\XGB__P3HT_dataset__a1__seed39__rand__P3HT_dataset_27__llm_expe_m27_seed39_83c3f1d0ea.csv
P3HT_dataset,XGB,1.0,39,rand,P3HT_dataset_58__llm_expe_m58_seed39_e8aae7c345,58,46,True,1243.67,1243.67,al_trajectory_data_all\P3HT_dataset\ML_random_matched_to_LLMsubsets\XGB__P3HT_dataset__a1__seed39__rand__P3HT_dataset_58__llm_expe_m58_seed39_e8aae7c345.csv
P3HT_dataset,XGB,1.0,40,rand,P3HT_dataset_45__llm_expe_m45_seed40_15a94671df,45,105,True,1243.67,1243.67,al_trajectory_data_all\P3HT_dataset\ML_random_matched_to_LLMsubsets\XGB__P3HT_dataset__a1__seed40__rand__P3HT_dataset_45__llm_expe_m45_seed40_15a94671df.csv
P3HT_dataset,XGB,1.0,40,rand,P3HT_dataset_67__llm_expe_m67_seed40_484b1275f5,67,41,True,1243.67,1243.67,al_trajectory_data_all\P3HT_dataset\ML_random_matched_to_LLMsubsets\XGB__P3HT_dataset__a1__seed40__rand__P3HT_dataset_67__llm_expe_m67_seed40_484b1275f5.csv
P3HT_dataset,XGB,1.0,41,rand,P3HT_dataset_51__llm_expe_m51_seed41_292bb5a62a,51,35,True,1243.67,1243.67,al_trajectory_data_all\P3HT_dataset\ML_random_matched_to_LLMsubsets\XGB__P3HT_dataset__a1__seed41__rand__P3HT_dataset_51__llm_expe_m51_seed41_292bb5a62a.csv
P3HT_dataset,XGB,1.0,42,rand,P3HT_dataset_30__llm_expe_m30_seed42_564564d575,30,96,True,1243.67,1243.67,al_trajectory_data_all\P3HT_dataset\ML_random_matched_to_LLMsubsets\XGB__P3HT_dataset__a1__seed42__rand__P3HT_dataset_30__llm_expe_m30_seed42_564564d575.csv
P3HT_dataset,XGB,1.0,42,rand,P3HT_dataset_45__llm_expe_m45_seed42_d078276825,45,93,True,1243.67,1243.67,al_trajectory_data_all\P3HT_dataset\ML_random_matched_to_LLMsubsets\XGB__P3HT_dataset__a1__seed42__rand__P3HT_dataset_45__llm_expe_m45_seed42_d078276825.csv
P3HT_dataset,XGB,1.0,42,rand,P3HT_dataset_49__llm_expe_m49_seed42_b404cb79a1,49,85,True,1243.67,1243.67,al_trajectory_data_all\P3HT_dataset\ML_random_matched_to_LLMsubsets\XGB__P3HT_dataset__a1__seed42__rand__P3HT_dataset_49__llm_expe_m49_seed42_b404cb79a1.csv
P3HT_dataset,XGB,1.0,42,rand,P3HT_dataset_50__llm_expe_m50_seed42_76e732355b,50,92,True,1243.67,1243.67,al_trajectory_data_all\P3HT_dataset\ML_random_matched_to_LLMsubsets\XGB__P3HT_dataset__a1__seed42__rand__P3HT_dataset_50__llm_expe_m50_seed42_76e732355b.csv
P3HT_dataset,XGB,1.0,42,rand,P3HT_dataset_54__llm_expe_m54_seed42_431cfb1c05,54,66,True,1243.67,1243.67,al_trajectory_data_all\P3HT_dataset\ML_random_matched_to_LLMsubsets\XGB__P3HT_dataset__a1__seed42__rand__P3HT_dataset_54__llm_expe_m54_seed42_431cfb1c05.csv
P3HT_dataset,XGB,1.0,42,rand,P3HT_dataset_60__llm_expe_m60_seed42_f3486a013e,60,91,True,1243.67,1243.67,al_trajectory_data_all\P3HT_dataset\ML_random_matched_to_LLMsubsets\XGB__P3HT_dataset__a1__seed42__rand__P3HT_dataset_60__llm_expe_m60_seed42_f3486a013e.csv
P3HT_dataset,XGB,1.0,42,rand,P3HT_dataset_61__llm_expe_m61_seed42_b6384d4f51,61,89,True,1243.67,1243.67,al_trajectory_data_all\P3HT_dataset\ML_random_matched_to_LLMsubsets\XGB__P3HT_dataset__a1__seed42__rand__P3HT_dataset_61__llm_expe_m61_seed42_b6384d4f51.csv
P3HT_dataset,XGB,1.0,42,rand,P3HT_dataset_62__llm_expe_m62_seed42_a7ff0cd352,62,67,True,1243.67,1243.67,al_trajectory_data_all\P3HT_dataset\ML_random_matched_to_LLMsubsets\XGB__P3HT_dataset__a1__seed42__rand__P3HT_dataset_62__llm_expe_m62_seed42_a7ff0cd352.csv
P3HT_dataset,XGB,1.0,42,rand,P3HT_dataset_68__llm_expe_m68_seed42_7838a00d68,68,88,True,1243.67,1243.67,al_trajectory_data_all\P3HT_dataset\ML_random_matched_to_LLMsubsets\XGB__P3HT_dataset__a1__seed42__rand__P3HT_dataset_68__llm_expe_m68_seed42_7838a00d68.csv
Perovskite_dataset,BNN,0.1,40,rand,Perovskite_dataset_27__ll_m27_seed40_94a361c832,27,1,True,23707.0,23707.0,al_trajectory_data_all\Perovskite_dataset\ML_random_matched_to_LLMsubsets\BNN__Perovskite_dataset__a0p1__seed40__rand__Perovskite_dataset_27__ll_m27_seed40_94a361c832.csv
Perovskite_dataset,BNN,0.1,40,rand,Perovskite_dataset_29__ll_m29_seed40_cb0b7677d7,29,1,True,23707.0,23707.0,al_trajectory_data_all\Perovskite_dataset\ML_random_matched_to_LLMsubsets\BNN__Perovskite_dataset__a0p1__seed40__rand__Perovskite_dataset_29__ll_m29_seed40_cb0b7677d7.csv
Perovskite_dataset,BNN,0.1,41,rand,Perovskite_dataset_43__ll_m43_seed41_a6d23bf3df,43,3,True,23707.0,23707.0,al_trajectory_data_all\Perovskite_dataset\ML_random_matched_to_LLMsubsets\BNN__Perovskite_dataset__a0p1__seed41__rand__Perovskite_dataset_43__ll_m43_seed41_a6d23bf3df.csv
Perovskite_dataset,BNN,0.1,41,rand,Perovskite_dataset_60__ll_m60_seed41_31cb2d8dfb,60,10,True,23707.0,23707.0,al_trajectory_data_all\Perovskite_dataset\ML_random_matched_to_LLMsubsets\BNN__Perovskite_dataset__a0p1__seed41__rand__Perovskite_dataset_60__ll_m60_seed41_31cb2d8dfb.csv
Perovskite_dataset,BNN,0.1,42,rand,Perovskite_dataset_10__ll_m10_seed42_386b1a1f3e,10,81,True,23707.0,23707.0,al_trajectory_data_all\Perovskite_dataset\ML_random_matched_to_LLMsubsets\BNN__Perovskite_dataset__a0p1__seed42__rand__Perovskite_dataset_10__ll_m10_seed42_386b1a1f3e.csv
Perovskite_dataset,BNN,0.1,42,rand,Perovskite_dataset_11__ll_m11_seed42_75e5824763,11,7,True,24723.0,23707.0,al_trajectory_data_all\Perovskite_dataset\ML_random_matched_to_LLMsubsets\BNN__Perovskite_dataset__a0p1__seed42__rand__Perovskite_dataset_11__ll_m11_seed42_75e5824763.csv
Perovskite_dataset,BNN,0.5,40,rand,Perovskite_dataset_27__ll_m27_seed40_94a361c832,27,1,True,23707.0,23707.0,al_trajectory_data_all\Perovskite_dataset\ML_random_matched_to_LLMsubsets\BNN__Perovskite_dataset__a0p5__seed40__rand__Perovskite_dataset_27__ll_m27_seed40_94a361c832.csv
Perovskite_dataset,BNN,0.5,40,rand,Perovskite_dataset_29__ll_m29_seed40_cb0b7677d7,29,1,True,23707.0,23707.0,al_trajectory_data_all\Perovskite_dataset\ML_random_matched_to_LLMsubsets\BNN__Perovskite_dataset__a0p5__seed40__rand__Perovskite_dataset_29__ll_m29_seed40_cb0b7677d7.csv
Perovskite_dataset,BNN,0.5,41,rand,Perovskite_dataset_43__ll_m43_seed41_a6d23bf3df,43,3,True,23707.0,23707.0,al_trajectory_data_all\Perovskite_dataset\ML_random_matched_to_LLMsubsets\BNN__Perovskite_dataset__a0p5__seed41__rand__Perovskite_dataset_43__ll_m43_seed41_a6d23bf3df.csv
Perovskite_dataset,BNN,0.5,41,rand,Perovskite_dataset_60__ll_m60_seed41_31cb2d8dfb,60,10,True,23707.0,23707.0,al_trajectory_data_all\Perovskite_dataset\ML_random_matched_to_LLMsubsets\BNN__Perovskite_dataset__a0p5__seed41__rand__Perovskite_dataset_60__ll_m60_seed41_31cb2d8dfb.csv
Perovskite_dataset,BNN,0.5,42,rand,Perovskite_dataset_10__ll_m10_seed42_386b1a1f3e,10,63,True,23707.0,23707.0,al_trajectory_data_all\Perovskite_dataset\ML_random_matched_to_LLMsubsets\BNN__Perovskite_dataset__a0p5__seed42__rand__Perovskite_dataset_10__ll_m10_seed42_386b1a1f3e.csv
Perovskite_dataset,BNN,1.0,40,rand,Perovskite_dataset_27__ll_m27_seed40_94a361c832,27,1,True,23707.0,23707.0,al_trajectory_data_all\Perovskite_dataset\ML_random_matched_to_LLMsubsets\BNN__Perovskite_dataset__a1__seed40__rand__Perovskite_dataset_27__ll_m27_seed40_94a361c832.csv
Perovskite_dataset,BNN,1.0,40,rand,Perovskite_dataset_29__ll_m29_seed40_cb0b7677d7,29,1,True,23707.0,23707.0,al_trajectory_data_all\Perovskite_dataset\ML_random_matched_to_LLMsubsets\BNN__Perovskite_dataset__a1__seed40__rand__Perovskite_dataset_29__ll_m29_seed40_cb0b7677d7.csv
Perovskite_dataset,BNN,1.0,41,rand,Perovskite_dataset_43__ll_m43_seed41_a6d23bf3df,43,3,True,23707.0,23707.0,al_trajectory_data_all\Perovskite_dataset\ML_random_matched_to_LLMsubsets\BNN__Perovskite_dataset__a1__seed41__rand__Perovskite_dataset_43__ll_m43_seed41_a6d23bf3df.csv
Perovskite_dataset,BNN,1.0,41,rand,Perovskite_dataset_60__ll_m60_seed41_31cb2d8dfb,60,3,True,23707.0,23707.0,al_trajectory_data_all\Perovskite_dataset\ML_random_matched_to_LLMsubsets\BNN__Perovskite_dataset__a1__seed41__rand__Perovskite_dataset_60__ll_m60_seed41_31cb2d8dfb.csv
Perovskite_dataset,BNN,1.0,42,rand,Perovskite_dataset_10__ll_m10_seed42_386b1a1f3e,10,54,True,23707.0,23707.0,al_trajectory_data_all\Perovskite_dataset\ML_random_matched_to_LLMsubsets\BNN__Perovskite_dataset__a1__seed42__rand__Perovskite_dataset_10__ll_m10_seed42_386b1a1f3e.csv
Perovskite_dataset,GPR,0.1,38,rand,Perovskite_dataset_26__ll_m26_seed38_1e130bb62f,26,35,True,26197.0,23707.0,al_trajectory_data_all\Perovskite_dataset\ML_random_matched_to_LLMsubsets\GPR__Perovskite_dataset__a0p1__seed38__rand__Perovskite_dataset_26__ll_m26_seed38_1e130bb62f.csv
Perovskite_dataset,GPR,0.1,38,rand,Perovskite_dataset_54__ll_m54_seed38_e920ec2c70,54,26,True,26197.0,23707.0,al_trajectory_data_all\Perovskite_dataset\ML_random_matched_to_LLMsubsets\GPR__Perovskite_dataset__a0p1__seed38__rand__Perovskite_dataset_54__ll_m54_seed38_e920ec2c70.csv
Perovskite_dataset,GPR,0.1,39,rand,Perovskite_dataset_15__ll_m15_seed39_41df802e75,15,7,True,24723.0,23707.0,al_trajectory_data_all\Perovskite_dataset\ML_random_matched_to_LLMsubsets\GPR__Perovskite_dataset__a0p1__seed39__rand__Perovskite_dataset_15__ll_m15_seed39_41df802e75.csv
Perovskite_dataset,GPR,0.1,39,rand,Perovskite_dataset_73__ll_m73_seed39_238dde19a9,73,4,True,24723.0,23707.0,al_trajectory_data_all\Perovskite_dataset\ML_random_matched_to_LLMsubsets\GPR__Perovskite_dataset__a0p1__seed39__rand__Perovskite_dataset_73__ll_m73_seed39_238dde19a9.csv
Perovskite_dataset,GPR,0.1,40,rand,Perovskite_dataset_27__ll_m27_seed40_94a361c832,27,16,True,23707.0,23707.0,al_trajectory_data_all\Perovskite_dataset\ML_random_matched_to_LLMsubsets\GPR__Perovskite_dataset__a0p1__seed40__rand__Perovskite_dataset_27__ll_m27_seed40_94a361c832.csv
Perovskite_dataset,GPR,0.1,40,rand,Perovskite_dataset_29__ll_m29_seed40_cb0b7677d7,29,14,True,23707.0,23707.0,al_trajectory_data_all\Perovskite_dataset\ML_random_matched_to_LLMsubsets\GPR__Perovskite_dataset__a0p1__seed40__rand__Perovskite_dataset_29__ll_m29_seed40_cb0b7677d7.csv
Perovskite_dataset,GPR,0.1,41,rand,Perovskite_dataset_43__ll_m43_seed41_a6d23bf3df,43,18,True,23707.0,23707.0,al_trajectory_data_all\Perovskite_dataset\ML_random_matched_to_LLMsubsets\GPR__Perovskite_dataset__a0p1__seed41__rand__Perovskite_dataset_43__ll_m43_seed41_a6d23bf3df.csv
Perovskite_dataset,GPR,0.1,41,rand,Perovskite_dataset_60__ll_m60_seed41_31cb2d8dfb,60,7,True,23707.0,23707.0,al_trajectory_data_all\Perovskite_dataset\ML_random_matched_to_LLMsubsets\GPR__Perovskite_dataset__a0p1__seed41__rand__Perovskite_dataset_60__ll_m60_seed41_31cb2d8dfb.csv
Perovskite_dataset,GPR,0.1,42,rand,Perovskite_dataset_10__ll_m10_seed42_386b1a1f3e,10,9,True,23707.0,23707.0,al_trajectory_data_all\Perovskite_dataset\ML_random_matched_to_LLMsubsets\GPR__Perovskite_dataset__a0p1__seed42__rand__Perovskite_dataset_10__ll_m10_seed42_386b1a1f3e.csv
Perovskite_dataset,GPR,0.1,42,rand,Perovskite_dataset_11__ll_m11_seed42_75e5824763,11,5,True,24723.0,23707.0,al_trajectory_data_all\Perovskite_dataset\ML_random_matched_to_LLMsubsets\GPR__Perovskite_dataset__a0p1__seed42__rand__Perovskite_dataset_11__ll_m11_seed42_75e5824763.csv
Perovskite_dataset,GPR,0.1,42,rand,Perovskite_dataset_18__ll_m18_seed42_19a160dc0f,18,4,True,24723.0,23707.0,al_trajectory_data_all\Perovskite_dataset\ML_random_matched_to_LLMsubsets\GPR__Perovskite_dataset__a0p1__seed42__rand__Perovskite_dataset_18__ll_m18_seed42_19a160dc0f.csv
Perovskite_dataset,GPR,0.1,42,rand,Perovskite_dataset_22__ll_m22_seed42_c492239846,22,2,True,24723.0,23707.0,al_trajectory_data_all\Perovskite_dataset\ML_random_matched_to_LLMsubsets\GPR__Perovskite_dataset__a0p1__seed42__rand__Perovskite_dataset_22__ll_m22_seed42_c492239846.csv
Perovskite_dataset,GPR,0.1,42,rand,Perovskite_dataset_23__ll_m23_seed42_12d74258aa,23,3,True,24723.0,23707.0,al_trajectory_data_all\Perovskite_dataset\ML_random_matched_to_LLMsubsets\GPR__Perovskite_dataset__a0p1__seed42__rand__Perovskite_dataset_23__ll_m23_seed42_12d74258aa.csv
Perovskite_dataset,GPR,0.1,42,rand,Perovskite_dataset_23__ll_m23_seed42_e6fbcf17d4,23,3,True,24723.0,23707.0,al_trajectory_data_all\Perovskite_dataset\ML_random_matched_to_LLMsubsets\GPR__Perovskite_dataset__a0p1__seed42__rand__Perovskite_dataset_23__ll_m23_seed42_e6fbcf17d4.csv
Perovskite_dataset,GPR,0.1,42,rand,Perovskite_dataset_26__ll_m26_seed42_5361dc75b9,26,12,True,24723.0,23707.0,al_trajectory_data_all\Perovskite_dataset\ML_random_matched_to_LLMsubsets\GPR__Perovskite_dataset__a0p1__seed42__rand__Perovskite_dataset_26__ll_m26_seed42_5361dc75b9.csv
Perovskite_dataset,GPR,0.1,42,rand,Perovskite_dataset_26__ll_m26_seed42_8e69c08813,26,12,True,24723.0,23707.0,al_trajectory_data_all\Perovskite_dataset\ML_random_matched_to_LLMsubsets\GPR__Perovskite_dataset__a0p1__seed42__rand__Perovskite_dataset_26__ll_m26_seed42_8e69c08813.csv
Perovskite_dataset,GPR,0.1,42,rand,Perovskite_dataset_29__ll_m29_seed42_7ff4eb832f,29,15,True,24723.0,23707.0,al_trajectory_data_all\Perovskite_dataset\ML_random_matched_to_LLMsubsets\GPR__Perovskite_dataset__a0p1__seed42__rand__Perovskite_dataset_29__ll_m29_seed42_7ff4eb832f.csv
Perovskite_dataset,GPR,0.1,42,rand,Perovskite_dataset_42__ll_m42_seed42_31670d2b90,42,18,True,24723.0,23707.0,al_trajectory_data_all\Perovskite_dataset\ML_random_matched_to_LLMsubsets\GPR__Perovskite_dataset__a0p1__seed42__rand__Perovskite_dataset_42__ll_m42_seed42_31670d2b90.csv
Perovskite_dataset,GPR,0.1,42,rand,Perovskite_dataset_43__ll_m43_seed42_6b5cde986a,43,16,True,24723.0,23707.0,al_trajectory_data_all\Perovskite_dataset\ML_random_matched_to_LLMsubsets\GPR__Perovskite_dataset__a0p1__seed42__rand__Perovskite_dataset_43__ll_m43_seed42_6b5cde986a.csv
Perovskite_dataset,GPR,0.1,42,rand,Perovskite_dataset_45__ll_m45_seed42_9941a9f277,45,10,True,24723.0,23707.0,al_trajectory_data_all\Perovskite_dataset\ML_random_matched_to_LLMsubsets\GPR__Perovskite_dataset__a0p1__seed42__rand__Perovskite_dataset_45__ll_m45_seed42_9941a9f277.csv
Perovskite_dataset,GPR,0.5,38,rand,Perovskite_dataset_26__ll_m26_seed38_1e130bb62f,26,36,True,26197.0,23707.0,al_trajectory_data_all\Perovskite_dataset\ML_random_matched_to_LLMsubsets\GPR__Perovskite_dataset__a0p5__seed38__rand__Perovskite_dataset_26__ll_m26_seed38_1e130bb62f.csv
Perovskite_dataset,GPR,0.5,38,rand,Perovskite_dataset_54__ll_m54_seed38_e920ec2c70,54,28,True,26197.0,23707.0,al_trajectory_data_all\Perovskite_dataset\ML_random_matched_to_LLMsubsets\GPR__Perovskite_dataset__a0p5__seed38__rand__Perovskite_dataset_54__ll_m54_seed38_e920ec2c70.csv
Perovskite_dataset,GPR,0.5,39,rand,Perovskite_dataset_15__ll_m15_seed39_41df802e75,15,7,True,24723.0,23707.0,al_trajectory_data_all\Perovskite_dataset\ML_random_matched_to_LLMsubsets\GPR__Perovskite_dataset__a0p5__seed39__rand__Perovskite_dataset_15__ll_m15_seed39_41df802e75.csv
Perovskite_dataset,GPR,0.5,39,rand,Perovskite_dataset_73__ll_m73_seed39_238dde19a9,73,19,True,24723.0,23707.0,al_trajectory_data_all\Perovskite_dataset\ML_random_matched_to_LLMsubsets\GPR__Perovskite_dataset__a0p5__seed39__rand__Perovskite_dataset_73__ll_m73_seed39_238dde19a9.csv
Perovskite_dataset,GPR,0.5,40,rand,Perovskite_dataset_27__ll_m27_seed40_94a361c832,27,16,True,23707.0,23707.0,al_trajectory_data_all\Perovskite_dataset\ML_random_matched_to_LLMsubsets\GPR__Perovskite_dataset__a0p5__seed40__rand__Perovskite_dataset_27__ll_m27_seed40_94a361c832.csv
Perovskite_dataset,GPR,0.5,40,rand,Perovskite_dataset_29__ll_m29_seed40_cb0b7677d7,29,14,True,23707.0,23707.0,al_trajectory_data_all\Perovskite_dataset\ML_random_matched_to_LLMsubsets\GPR__Perovskite_dataset__a0p5__seed40__rand__Perovskite_dataset_29__ll_m29_seed40_cb0b7677d7.csv
Perovskite_dataset,GPR,0.5,41,rand,Perovskite_dataset_43__ll_m43_seed41_a6d23bf3df,43,19,True,23707.0,23707.0,al_trajectory_data_all\Perovskite_dataset\ML_random_matched_to_LLMsubsets\GPR__Perovskite_dataset__a0p5__seed41__rand__Perovskite_dataset_43__ll_m43_seed41_a6d23bf3df.csv
Perovskite_dataset,GPR,0.5,41,rand,Perovskite_dataset_60__ll_m60_seed41_31cb2d8dfb,60,6,True,23707.0,23707.0,al_trajectory_data_all\Perovskite_dataset\ML_random_matched_to_LLMsubsets\GPR__Perovskite_dataset__a0p5__seed41__rand__Perovskite_dataset_60__ll_m60_seed41_31cb2d8dfb.csv
Perovskite_dataset,GPR,0.5,42,rand,Perovskite_dataset_10__ll_m10_seed42_386b1a1f3e,10,9,True,23707.0,23707.0,al_trajectory_data_all\Perovskite_dataset\ML_random_matched_to_LLMsubsets\GPR__Perovskite_dataset__a0p5__seed42__rand__Perovskite_dataset_10__ll_m10_seed42_386b1a1f3e.csv
Perovskite_dataset,GPR,0.5,42,rand,Perovskite_dataset_11__ll_m11_seed42_75e5824763,11,5,True,24723.0,23707.0,al_trajectory_data_all\Perovskite_dataset\ML_random_matched_to_LLMsubsets\GPR__Perovskite_dataset__a0p5__seed42__rand__Perovskite_dataset_11__ll_m11_seed42_75e5824763.csv
Perovskite_dataset,GPR,0.5,42,rand,Perovskite_dataset_18__ll_m18_seed42_19a160dc0f,18,32,True,24723.0,23707.0,al_trajectory_data_all\Perovskite_dataset\ML_random_matched_to_LLMsubsets\GPR__Perovskite_dataset__a0p5__seed42__rand__Perovskite_dataset_18__ll_m18_seed42_19a160dc0f.csv
Perovskite_dataset,GPR,0.5,42,rand,Perovskite_dataset_22__ll_m22_seed42_c492239846,22,22,True,24723.0,23707.0,al_trajectory_data_all\Perovskite_dataset\ML_random_matched_to_LLMsubsets\GPR__Perovskite_dataset__a0p5__seed42__rand__Perovskite_dataset_22__ll_m22_seed42_c492239846.csv
Perovskite_dataset,GPR,0.5,42,rand,Perovskite_dataset_23__ll_m23_seed42_12d74258aa,23,2,True,24723.0,23707.0,al_trajectory_data_all\Perovskite_dataset\ML_random_matched_to_LLMsubsets\GPR__Perovskite_dataset__a0p5__seed42__rand__Perovskite_dataset_23__ll_m23_seed42_12d74258aa.csv
Perovskite_dataset,GPR,0.5,42,rand,Perovskite_dataset_23__ll_m23_seed42_e6fbcf17d4,23,2,True,24723.0,23707.0,al_trajectory_data_all\Perovskite_dataset\ML_random_matched_to_LLMsubsets\GPR__Perovskite_dataset__a0p5__seed42__rand__Perovskite_dataset_23__ll_m23_seed42_e6fbcf17d4.csv
Perovskite_dataset,GPR,0.5,42,rand,Perovskite_dataset_26__ll_m26_seed42_5361dc75b9,26,12,True,24723.0,23707.0,al_trajectory_data_all\Perovskite_dataset\ML_random_matched_to_LLMsubsets\GPR__Perovskite_dataset__a0p5__seed42__rand__Perovskite_dataset_26__ll_m26_seed42_5361dc75b9.csv
Perovskite_dataset,GPR,0.5,42,rand,Perovskite_dataset_26__ll_m26_seed42_8e69c08813,26,12,True,24723.0,23707.0,al_trajectory_data_all\Perovskite_dataset\ML_random_matched_to_LLMsubsets\GPR__Perovskite_dataset__a0p5__seed42__rand__Perovskite_dataset_26__ll_m26_seed42_8e69c08813.csv
Perovskite_dataset,GPR,0.5,42,rand,Perovskite_dataset_29__ll_m29_seed42_7ff4eb832f,29,15,True,24723.0,23707.0,al_trajectory_data_all\Perovskite_dataset\ML_random_matched_to_LLMsubsets\GPR__Perovskite_dataset__a0p5__seed42__rand__Perovskite_dataset_29__ll_m29_seed42_7ff4eb832f.csv
Perovskite_dataset,GPR,0.5,42,rand,Perovskite_dataset_42__ll_m42_seed42_31670d2b90,42,18,True,24723.0,23707.0,al_trajectory_data_all\Perovskite_dataset\ML_random_matched_to_LLMsubsets\GPR__Perovskite_dataset__a0p5__seed42__rand__Perovskite_dataset_42__ll_m42_seed42_31670d2b90.csv
Perovskite_dataset,GPR,0.5,42,rand,Perovskite_dataset_43__ll_m43_seed42_6b5cde986a,43,13,True,24723.0,23707.0,al_trajectory_data_all\Perovskite_dataset\ML_random_matched_to_LLMsubsets\GPR__Perovskite_dataset__a0p5__seed42__rand__Perovskite_dataset_43__ll_m43_seed42_6b5cde986a.csv
Perovskite_dataset,GPR,0.5,42,rand,Perovskite_dataset_45__ll_m45_seed42_9941a9f277,45,10,True,24723.0,23707.0,al_trajectory_data_all\Perovskite_dataset\ML_random_matched_to_LLMsubsets\GPR__Perovskite_dataset__a0p5__seed42__rand__Perovskite_dataset_45__ll_m45_seed42_9941a9f277.csv
Perovskite_dataset,GPR,1.0,38,rand,Perovskite_dataset_26__ll_m26_seed38_1e130bb62f,26,37,True,26197.0,23707.0,al_trajectory_data_all\Perovskite_dataset\ML_random_matched_to_LLMsubsets\GPR__Perovskite_dataset__a1__seed38__rand__Perovskite_dataset_26__ll_m26_seed38_1e130bb62f.csv
Perovskite_dataset,GPR,1.0,38,rand,Perovskite_dataset_54__ll_m54_seed38_e920ec2c70,54,28,True,26197.0,23707.0,al_trajectory_data_all\Perovskite_dataset\ML_random_matched_to_LLMsubsets\GPR__Perovskite_dataset__a1__seed38__rand__Perovskite_dataset_54__ll_m54_seed38_e920ec2c70.csv
Perovskite_dataset,GPR,1.0,39,rand,Perovskite_dataset_15__ll_m15_seed39_41df802e75,15,7,True,24723.0,23707.0,al_trajectory_data_all\Perovskite_dataset\ML_random_matched_to_LLMsubsets\GPR__Perovskite_dataset__a1__seed39__rand__Perovskite_dataset_15__ll_m15_seed39_41df802e75.csv
Perovskite_dataset,GPR,1.0,39,rand,Perovskite_dataset_73__ll_m73_seed39_238dde19a9,73,24,True,24723.0,23707.0,al_trajectory_data_all\Perovskite_dataset\ML_random_matched_to_LLMsubsets\GPR__Perovskite_dataset__a1__seed39__rand__Perovskite_dataset_73__ll_m73_seed39_238dde19a9.csv
Perovskite_dataset,GPR,1.0,40,rand,Perovskite_dataset_27__ll_m27_seed40_94a361c832,27,16,True,23707.0,23707.0,al_trajectory_data_all\Perovskite_dataset\ML_random_matched_to_LLMsubsets\GPR__Perovskite_dataset__a1__seed40__rand__Perovskite_dataset_27__ll_m27_seed40_94a361c832.csv
Perovskite_dataset,GPR,1.0,40,rand,Perovskite_dataset_29__ll_m29_seed40_cb0b7677d7,29,14,True,23707.0,23707.0,al_trajectory_data_all\Perovskite_dataset\ML_random_matched_to_LLMsubsets\GPR__Perovskite_dataset__a1__seed40__rand__Perovskite_dataset_29__ll_m29_seed40_cb0b7677d7.csv
Perovskite_dataset,GPR,1.0,41,rand,Perovskite_dataset_43__ll_m43_seed41_a6d23bf3df,43,21,True,23707.0,23707.0,al_trajectory_data_all\Perovskite_dataset\ML_random_matched_to_LLMsubsets\GPR__Perovskite_dataset__a1__seed41__rand__Perovskite_dataset_43__ll_m43_seed41_a6d23bf3df.csv
Perovskite_dataset,GPR,1.0,41,rand,Perovskite_dataset_60__ll_m60_seed41_31cb2d8dfb,60,5,True,23707.0,23707.0,al_trajectory_data_all\Perovskite_dataset\ML_random_matched_to_LLMsubsets\GPR__Perovskite_dataset__a1__seed41__rand__Perovskite_dataset_60__ll_m60_seed41_31cb2d8dfb.csv
Perovskite_dataset,GPR,1.0,42,rand,Perovskite_dataset_10__ll_m10_seed42_386b1a1f3e,10,9,True,23707.0,23707.0,al_trajectory_data_all\Perovskite_dataset\ML_random_matched_to_LLMsubsets\GPR__Perovskite_dataset__a1__seed42__rand__Perovskite_dataset_10__ll_m10_seed42_386b1a1f3e.csv
Perovskite_dataset,GPR,1.0,42,rand,Perovskite_dataset_11__ll_m11_seed42_75e5824763,11,7,True,24723.0,23707.0,al_trajectory_data_all\Perovskite_dataset\ML_random_matched_to_LLMsubsets\GPR__Perovskite_dataset__a1__seed42__rand__Perovskite_dataset_11__ll_m11_seed42_75e5824763.csv
